시도명,지역,품목,대형폐기물구분명,규격,유무료여부,수수료,관리기관명,데이터기준일자,홈페이지,,
서울특별시,구로구,자전거,생활용품류,아동용(3륜),유료,2000,서울특별시 구로구청,2024-12-17,대형폐기물 배출신고 홈페이지 개인정보 처리 동의문 - 배출신청 - 구로구청,,
서울특별시,구로구,재봉틀,생활용품류,모든규격,유료,2000,서울특별시 구로구청,2024-12-17,대형폐기물 배출신고 홈페이지 개인정보 처리 동의문 - 배출신청 - 구로구청,,
서울특별시,구로구,화분,생활용품류,모든규격,유료,1000,서울특별시 구로구청,2024-12-17,대형폐기물 배출신고 홈페이지 개인정보 처리 동의문 - 배출신청 - 구로구청,,
서울특별시,구로구,커튼,생활용품류,2m 이상,유료,2000,서울특별시 구로구청,2024-12-17,대형폐기물 배출신고 홈페이지 개인정보 처리 동의문 - 배출신청 - 구로구청,,
서울특별시,구로구,커튼,생활용품류,2m 미만,유료,1000,서울특별시 구로구청,2024-12-17,대형폐기물 배출신고 홈페이지 개인정보 처리 동의문 - 배출신청 - 구로구청,,
서울특별시,구로구,커튼지지대,생활용품류,모든규격,유료,1000,서울특별시 구로구청,2024-12-17,대형폐기물 배출신고 홈페이지 개인정보 처리 동의문 - 배출신청 - 구로구청,,
서울특별시,구로구,다림질판,기타,모든규격,유료,1000,서울특별시 구로구청,2024-12-17,대형폐기물 배출신고 홈페이지 개인정보 처리 동의문 - 배출신청 - 구로구청,,
서울특별시,구로구,런닝머신기,기타,모든규격,유료,4000,서울특별시 구로구청,2024-12-17,대형폐기물 배출신고 홈페이지 개인정보 처리 동의문 - 배출신청 - 구로구청,,
서울특별시,구로구,"문짝, 창문짝",기타,개당,유료,3000,서울특별시 구로구청,2024-12-17,대형폐기물 배출신고 홈페이지 개인정보 처리 동의문 - 배출신청 - 구로구청,,
서울특별시,구로구,물탱크,기타,4㎥ 이하,유료,12000,서울특별시 구로구청,2024-12-17,대형폐기물 배출신고 홈페이지 개인정보 처리 동의문 - 배출신청 - 구로구청,,
서울특별시,구로구,물탱크,기타,2㎥ 이하,유료,7000,서울특별시 구로구청,2024-12-17,대형폐기물 배출신고 홈페이지 개인정보 처리 동의문 - 배출신청 - 구로구청,,
서울특별시,구로구,기름탱크,기타,모든규격,유료,7000,서울특별시 구로구청,2024-12-17,대형폐기물 배출신고 홈페이지 개인정보 처리 동의문 - 배출신청 - 구로구청,,
서울특별시,구로구,보행기,기타,모든규격,유료,2000,서울특별시 구로구청,2024-12-17,대형폐기물 배출신고 홈페이지 개인정보 처리 동의문 - 배출신청 - 구로구청,,
서울특별시,구로구,신발류,기타,켤레당,유료,500,서울특별시 구로구청,2024-12-17,대형폐기물 배출신고 홈페이지 개인정보 처리 동의문 - 배출신청 - 구로구청,,
서울특별시,구로구,유리,기타,1㎡당,유료,2000,서울특별시 구로구청,2024-12-17,대형폐기물 배출신고 홈페이지 개인정보 처리 동의문 - 배출신청 - 구로구청,,
서울특별시,구로구,유모차,기타,모든규격,유료,3000,서울특별시 구로구청,2024-12-17,대형폐기물 배출신고 홈페이지 개인정보 처리 동의문 - 배출신청 - 구로구청,,
서울특별시,구로구,유아용목마,기타,모든규격,유료,1000,서울특별시 구로구청,2024-12-17,대형폐기물 배출신고 홈페이지 개인정보 처리 동의문 - 배출신청 - 구로구청,,
서울특별시,구로구,유아용침대,기타,모든규격,유료,3000,서울특별시 구로구청,2024-12-17,대형폐기물 배출신고 홈페이지 개인정보 처리 동의문 - 배출신청 - 구로구청,,
서울특별시,구로구,오락기,기타,대형,유료,5000,서울특별시 구로구청,2024-12-17,대형폐기물 배출신고 홈페이지 개인정보 처리 동의문 - 배출신청 - 구로구청,,
서울특별시,구로구,오락기,기타,소형,무료,0,서울특별시 구로구청,2024-12-17,대형폐기물 배출신고 홈페이지 개인정보 처리 동의문 - 배출신청 - 구로구청,,
서울특별시,구로구,책상칸막이,기타,대형 1㎡ 이상,유료,3000,서울특별시 구로구청,2024-12-17,대형폐기물 배출신고 홈페이지 개인정보 처리 동의문 - 배출신청 - 구로구청,,
서울특별시,구로구,책상칸막이,기타,소형 1㎡ 미만,유료,2000,서울특별시 구로구청,2024-12-17,대형폐기물 배출신고 홈페이지 개인정보 처리 동의문 - 배출신청 - 구로구청,,
서울특별시,구로구,테니스 라켓,기타,1개당,유료,500,서울특별시 구로구청,2024-12-17,대형폐기물 배출신고 홈페이지 개인정보 처리 동의문 - 배출신청 - 구로구청,,
서울특별시,구로구,폐목재,기타,5kg당,유료,1000,서울특별시 구로구청,2024-12-17,대형폐기물 배출신고 홈페이지 개인정보 처리 동의문 - 배출신청 - 구로구청,,
서울특별시,구로구,폐플라스틱,기타,5kg당,유료,1000,서울특별시 구로구청,2024-12-17,대형폐기물 배출신고 홈페이지 개인정보 처리 동의문 - 배출신청 - 구로구청,,
서울특별시,용산구,(입)간판,기타,긴 면 기준 100cm 당 (플라스틱 재질에 한함),유료,1000,서울특별시 용산구청 청소행정과,2024-11-01,신청하기(쓰기) | 대형생활폐기물 신청 | 청소 | 분야별 정보 | 포털사이트,,
서울특별시,용산구,가방류(캐리어),생활용품류,"골프가방, 낚시가방",유료,3000,서울특별시 용산구청 청소행정과,2024-11-01,신청하기(쓰기) | 대형생활폐기물 신청 | 청소 | 분야별 정보 | 포털사이트,,
서울특별시,용산구,"가방류(캐리어, 케리어)",생활용품류,긴 면이 50cm이상,유료,3000,서울특별시 용산구청 청소행정과,2024-11-01,신청하기(쓰기) | 대형생활폐기물 신청 | 청소 | 분야별 정보 | 포털사이트,,
서울특별시,용산구,"가방류(캐리어, 케리어)",생활용품류,긴 면이 50cm 미만,유료,2000,서울특별시 용산구청 청소행정과,2024-11-01,신청하기(쓰기) | 대형생활폐기물 신청 | 청소 | 분야별 정보 | 포털사이트,,
서울특별시,용산구,가스레인지(전기오븐),가전제품류,높이1m이상,유료,5000,서울특별시 용산구청 청소행정과,2024-11-01,신청하기(쓰기) | 대형생활폐기물 신청 | 청소 | 분야별 정보 | 포털사이트,,
서울특별시,용산구,가스레인지(전기오븐),가전제품류,높이1m미만,무료,0,서울특별시 용산구청 청소행정과,2024-11-01,신청하기(쓰기) | 대형생활폐기물 신청 | 청소 | 분야별 정보 | 포털사이트,,
서울특별시,용산구,가스레인지대,가구류,모든규격,유료,3000,서울특별시 용산구청 청소행정과,2024-11-01,신청하기(쓰기) | 대형생활폐기물 신청 | 청소 | 분야별 정보 | 포털사이트,,
서울특별시,용산구,가습기,가전제품류,모든규격,무료,0,서울특별시 용산구청 청소행정과,2024-11-01,신청하기(쓰기) | 대형생활폐기물 신청 | 청소 | 분야별 정보 | 포털사이트,,
서울특별시,용산구,개집,기타,가로(1미터)*세로(1미터),유료,3000,서울특별시 용산구청 청소행정과,2024-11-01,신청하기(쓰기) | 대형생활폐기물 신청 | 청소 | 분야별 정보 | 포털사이트,,
서울특별시,용산구,거울,생활용품류,높이 50cm 이상,유료,2000,서울특별시 용산구청 청소행정과,2024-11-01,신청하기(쓰기) | 대형생활폐기물 신청 | 청소 | 분야별 정보 | 포털사이트,,
서울특별시,용산구,거울,생활용품류,높이 50cm 미만,유료,1000,서울특별시 용산구청 청소행정과,2024-11-01,신청하기(쓰기) | 대형생활폐기물 신청 | 청소 | 분야별 정보 | 포털사이트,,
서울특별시,용산구,고무통,생활용품류,지름 100cm 이상,유료,6000,서울특별시 용산구청 청소행정과,2024-11-01,신청하기(쓰기) | 대형생활폐기물 신청 | 청소 | 분야별 정보 | 포털사이트,,
서울특별시,용산구,고무통,생활용품류,지름 50cm 이상,유료,4000,서울특별시 용산구청 청소행정과,2024-11-01,신청하기(쓰기) | 대형생활폐기물 신청 | 청소 | 분야별 정보 | 포털사이트,,
서울특별시,용산구,고무통,생활용품류,지름 50cm 미만,유료,3000,서울특별시 용산구청 청소행정과,2024-11-01,신청하기(쓰기) | 대형생활폐기물 신청 | 청소 | 분야별 정보 | 포털사이트,,
서울특별시,용산구,골프채,기타,개당,유료,1000,서울특별시 용산구청 청소행정과,2024-11-01,신청하기(쓰기) | 대형생활폐기물 신청 | 청소 | 분야별 정보 | 포털사이트,,
서울특별시,용산구,공간박스,기타,개당 (가로 세로 30cm 기준),유료,1000,서울특별시 용산구청 청소행정과,2024-11-01,신청하기(쓰기) | 대형생활폐기물 신청 | 청소 | 분야별 정보 | 포털사이트,,
서울특별시,용산구,공기청정기,가전제품류,높이1m이상,유료,4000,서울특별시 용산구청 청소행정과,2024-11-01,신청하기(쓰기) | 대형생활폐기물 신청 | 청소 | 분야별 정보 | 포털사이트,,
서울특별시,용산구,공기청정기,가전제품류,높이1m미만,무료,0,서울특별시 용산구청 청소행정과,2024-11-01,신청하기(쓰기) | 대형생활폐기물 신청 | 청소 | 분야별 정보 | 포털사이트,,
서울특별시,용산구,긴 면이 50cm 미만,생활용품류,50cm이상,유료,2000,서울특별시 용산구청 청소행정과,2024-11-01,신청하기(쓰기) | 대형생활폐기물 신청 | 청소 | 분야별 정보 | 포털사이트,,
서울특별시,용산구,나무판,기타,모든규격,유료,1000,서울특별시 용산구청 청소행정과,2024-11-01,신청하기(쓰기) | 대형생활폐기물 신청 | 청소 | 분야별 정보 | 포털사이트,,
서울특별시,용산구,나무합판,기타,1m 미만(두께 1CM기준),유료,1000,서울특별시 용산구청 청소행정과,2024-11-01,신청하기(쓰기) | 대형생활폐기물 신청 | 청소 | 분야별 정보 | 포털사이트,,
서울특별시,용산구,나무합판,기타,1m 이상(두께 1CM기준),유료,2000,서울특별시 용산구청 청소행정과,2024-11-01,신청하기(쓰기) | 대형생활폐기물 신청 | 청소 | 분야별 정보 | 포털사이트,,
서울특별시,용산구,나무합판,기타,2m 이상(두께 1CM기준),유료,3000,서울특별시 용산구청 청소행정과,2024-11-01,신청하기(쓰기) | 대형생활폐기물 신청 | 청소 | 분야별 정보 | 포털사이트,,
서울특별시,용산구,난로,가전제품류,전기 (1m 미만),무료,0,서울특별시 용산구청 청소행정과,2024-11-01,신청하기(쓰기) | 대형생활폐기물 신청 | 청소 | 분야별 정보 | 포털사이트,,
서울특별시,용산구,난로,가전제품류,석유 (가스),유료,4000,서울특별시 용산구청 청소행정과,2024-11-01,신청하기(쓰기) | 대형생활폐기물 신청 | 청소 | 분야별 정보 | 포털사이트,,
서울특별시,용산구,난로,가전제품류,전기 (1m 이상),유료,4000,서울특별시 용산구청 청소행정과,2024-11-01,신청하기(쓰기) | 대형생활폐기물 신청 | 청소 | 분야별 정보 | 포털사이트,,
서울특별시,용산구,"냉장고(김치냉장고, 온장고)",가전제품류,대형(업소용),유료,20000,서울특별시 용산구청 청소행정과,2024-11-01,신청하기(쓰기) | 대형생활폐기물 신청 | 청소 | 분야별 정보 | 포털사이트,,
서울특별시,용산구,"냉장고(김치냉장고, 온장고)",가전제품류,500ℓ 이상,유료,8000,서울특별시 용산구청 청소행정과,2024-11-01,신청하기(쓰기) | 대형생활폐기물 신청 | 청소 | 분야별 정보 | 포털사이트,,
서울특별시,용산구,"냉장고(김치냉장고, 온장고)",가전제품류,300ℓ 이상,유료,6000,서울특별시 용산구청 청소행정과,2024-11-01,신청하기(쓰기) | 대형생활폐기물 신청 | 청소 | 분야별 정보 | 포털사이트,,
서울특별시,용산구,"냉장고(김치냉장고, 온장고)",가전제품류,300ℓ 미만,유료,4000,서울특별시 용산구청 청소행정과,2024-11-01,신청하기(쓰기) | 대형생활폐기물 신청 | 청소 | 분야별 정보 | 포털사이트,,
서울특별시,용산구,"냉장고(김치냉장고, 온장고)",가전제품류,700ℓ 이상,유료,10000,서울특별시 용산구청 청소행정과,2024-11-01,신청하기(쓰기) | 대형생활폐기물 신청 | 청소 | 분야별 정보 | 포털사이트,,
서울특별시,용산구,"냉장고(김치냉장고, 온장고)",가전제품류,800ℓ 이상,유료,11000,서울특별시 용산구청 청소행정과,2024-11-01,신청하기(쓰기) | 대형생활폐기물 신청 | 청소 | 분야별 정보 | 포털사이트,,
